,Unnamed: 0,transcript,common_ground,scores,actual_common_ground,Group,Unnamed: 0.1,true label,predicted label,Transcript,Ground truth,Correct,Top 1 prop,Top 1 cosim,Top 2 prop,Top 2 cosim,Top 3 prop,Top 3 cosim,Top 4 prop,Top 4 cosim,Top 5 prop,Top 5 cosim,Top 6 prop,Top 6 cosim,Top 7 prop,Top 7 cosim,Top 8 prop,Top 8 cosim,Top 9 prop,Top 9 cosim,Top 10 prop,Top 10 cosim
2297,50.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",green = 30,0.81838346,"blue = 10, green = 20, purple = 30, red = 10",1.0,282.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2298,51.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",blue = 20,0.8159052,"blue = 10, green = 20, purple = 30, red = 10",1.0,283.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2299,52.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",purple = red,0.98318994,yellow < 50,1.0,284.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2300,53.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",purple = yellow,0.97933686,yellow < 50,1.0,285.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2301,54.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",blue = green,0.97924626,yellow < 50,1.0,286.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2302,55.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",green = purple,0.97869855,yellow < 50,1.0,287.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2303,56.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",blue = purple,0.9774616,yellow < 50,1.0,288.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2304,57.0,fifty yellow fifty,yellow = 50,0.7096553,yellow = 50,1.0,289.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2305,58.0,fifty yellow fifty,yellow < 50,0.027183995,yellow = 50,1.0,290.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2306,59.0,fifty yellow fifty,yellow > 50,0.0038554862,yellow = 50,1.0,291.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2307,60.0,fifty yellow fifty,yellow != 50,0.0028473656,yellow = 50,1.0,292.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2308,0.0,And tell red cube right ten grams yep 're going 're going flip piece paper um,red = 10,0.86582947,red = 10,2.0,293.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2309,1.0,And tell red cube right ten grams yep 're going 're going flip piece paper um,red > 10,0.3182307,red = 10,2.0,294.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2310,2.0,And tell red cube right ten grams yep 're going 're going flip piece paper um,red != 10,0.2576742,red = 10,2.0,295.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2311,3.0,And tell red cube right ten grams yep 're going 're going flip piece paper um,red < 10,0.20996003,red = 10,2.0,296.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2312,4.0,"needle goes red line means red block , blue block 're probably equal",blue = red,0.9648471,blue = red,2.0,297.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2313,5.0,"needle goes red line means red block , blue block 're probably equal",blue > red,0.9052799,blue = red,2.0,298.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2314,6.0,"needle goes red line means red block , blue block 're probably equal",red > blue,0.8910552,blue = red,2.0,299.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2315,7.0,"needle goes red line means red block , blue block 're probably equal",red < blue,0.8216843,blue = red,2.0,300.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2316,8.0,"needle goes red line means red block , blue block 're probably equal",blue < red,0.78501034,blue = red,2.0,301.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2317,9.0,blue block one probably ten grams,blue = 10,0.91359615,blue = 10,2.0,302.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2318,10.0,blue block one probably ten grams,blue > 10,0.016292768,blue = 10,2.0,303.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2319,11.0,blue block one probably ten grams,blue != 10,0.010554024,blue = 10,2.0,304.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2320,12.0,blue block one probably ten grams,blue < 10,0.009697404,blue = 10,2.0,305.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2321,13.0,The first two ten,green = 10,0.9727864,"blue = 10, red = 10",2.0,306.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2322,14.0,The first two ten,red = 10,0.9709476,"blue = 10, red = 10",2.0,307.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2323,15.0,The first two ten,blue = 10,0.96816546,"blue = 10, red = 10",2.0,308.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2324,16.0,The first two ten,yellow = 10,0.9614841,"blue = 10, red = 10",2.0,309.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2325,17.0,The first two ten,purple = 10,0.7225243,"blue = 10, red = 10",2.0,310.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2326,18.0,knowing oh sorry green one,green = 30,0.9221335,green = 20,2.0,311.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2327,19.0,knowing oh sorry green one,green = 10,0.91848016,green = 20,2.0,312.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2328,20.0,knowing oh sorry green one,green = 50,0.9040284,green = 20,2.0,313.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2329,21.0,knowing oh sorry green one,green = 20,0.88591665,green = 20,2.0,314.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2330,22.0,knowing oh sorry green one,green = 40,0.8459134,green = 20,2.0,315.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2331,23.0,So twenty plus ten thirty probably,green = 10,0.97040117,purple = 30,2.0,316.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2332,24.0,So twenty plus ten thirty probably,blue = 10,0.96968186,purple = 30,2.0,317.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2333,25.0,So twenty plus ten thirty probably,green = 20,0.9695152,purple = 30,2.0,318.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2334,26.0,So twenty plus ten thirty probably,green = 30,0.96869576,purple = 30,2.0,319.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2335,27.0,So twenty plus ten thirty probably,blue = 30,0.96746904,purple = 30,2.0,320.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2336,28.0,'s increment five could probably go thirty purple block,purple = 30,0.85071445,purple = 30,2.0,321.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2337,29.0,'s increment five could probably go thirty purple block,purple != 30,0.32307,purple = 30,2.0,322.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2338,30.0,'s increment five could probably go thirty purple block,purple > 30,0.22674948,purple = 30,2.0,323.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2339,31.0,'s increment five could probably go thirty purple block,purple < 30,0.19124073,purple = 30,2.0,324.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2340,32.0,"purple block , green block 's twenty thirty","green = 20, purple = 30",0.34365395,"green = 20, purple = 30",2.0,325.0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2341,33.0,"purple block , green block 's twenty thirty","green = 30, purple = 20",0.25890177,"green = 20, purple = 30",2.0,326.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2342,34.0,Oh twenty thirty 'll go fifty,green = 50,0.9236868,yellow = 50,2.0,327.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2343,35.0,Oh twenty thirty 'll go fifty,yellow = 50,0.9128176,yellow = 50,2.0,328.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2344,36.0,Oh twenty thirty 'll go fifty,green = 20,0.8999214,yellow = 50,2.0,329.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2345,37.0,Oh twenty thirty 'll go fifty,green = 30,0.8793607,yellow = 50,2.0,330.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2346,38.0,Oh twenty thirty 'll go fifty,red = 50,0.8782414,yellow = 50,2.0,331.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2347,0.0,I tell red cube ten grams,red = 10,0.9912009,red = 10,4.0,332.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2348,1.0,I tell red cube ten grams,red < 10,0.005151494,red = 10,4.0,333.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2349,2.0,I tell red cube ten grams,red != 10,0.0039326423,red = 10,4.0,334.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2350,3.0,I tell red cube ten grams,red > 10,0.0028216064,red = 10,4.0,335.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2351,4.0,Well top ten,yellow = 10,0.86534154,blue = 10,4.0,336.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2352,5.0,Well top ten,purple = 10,0.8466913,blue = 10,4.0,337.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2353,6.0,Well top ten,green = 10,0.7738965,blue = 10,4.0,338.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2354,7.0,Well top ten,red = 10,0.75506043,blue = 10,4.0,339.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2355,8.0,Well top ten,blue = 10,0.68474734,blue = 10,4.0,340.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2356,9.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",purple = red,0.9926219,green = 20,4.0,341.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2357,10.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = purple,0.99130094,green = 20,4.0,342.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2358,11.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = red,0.990963,green = 20,4.0,343.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2359,12.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = red,0.99076325,green = 20,4.0,344.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2360,13.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = purple,0.99017525,green = 20,4.0,345.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2361,14.0,n't drop completely consider purple block thirty ’ drop,purple = 30,0.9337262,purple != 40,4.0,346.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2362,15.0,n't drop completely consider purple block thirty ’ drop,purple > 30,0.6472827,purple != 40,4.0,347.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2363,16.0,n't drop completely consider purple block thirty ’ drop,purple < 30,0.5705997,purple != 40,4.0,348.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2364,17.0,n't drop completely consider purple block thirty ’ drop,purple != 30,0.55345035,purple != 40,4.0,349.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2365,18.0,n't drop completely consider purple block thirty ’ drop,purple = red,0.9582411,purple != 40,4.0,350.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2366,19.0,n't drop completely consider purple block thirty ’ drop,green = purple,0.9525075,purple != 40,4.0,351.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2367,20.0,n't drop completely consider purple block thirty ’ drop,blue = purple,0.9488319,purple != 40,4.0,352.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2368,21.0,n't drop completely consider purple block thirty ’ drop,purple = yellow,0.94701314,purple != 40,4.0,353.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2369,22.0,n't drop completely consider purple block thirty ’ drop,purple = green + red,0.94642514,purple != 40,4.0,354.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2370,23.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple = 20,0.9722291,purple = 30,4.0,355.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2371,24.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple = 30,0.9637296,purple = 30,4.0,356.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2372,25.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple < 20,0.5130546,purple = 30,4.0,357.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2373,26.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple > 20,0.49214578,purple = 30,4.0,358.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2374,27.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple != 20,0.44110328,purple = 30,4.0,359.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2375,28.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple = 20,0.9722291,purple = 30,4.0,360.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2376,29.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple = 30,0.9637296,purple = 30,4.0,361.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2377,30.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple < 20,0.5130546,purple = 30,4.0,362.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2378,31.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple > 20,0.49214578,purple = 30,4.0,363.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2379,32.0,purple block 's purple block 's twenty purple block 's got ta thirty,purple != 20,0.44110328,purple = 30,4.0,364.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2380,33.0,yellow red blue 's 's,red = 10,0.97918975,yellow = 50,4.0,365.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2381,34.0,yellow red blue 's 's,red = yellow,0.97549236,yellow = 50,4.0,366.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2382,35.0,yellow red blue 's 's,yellow = 10,0.9746964,yellow = 50,4.0,367.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2383,36.0,yellow red blue 's 's,red = 20,0.97361255,yellow = 50,4.0,368.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2384,37.0,yellow red blue 's 's,yellow = 20,0.96896076,yellow = 50,4.0,369.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2385,38.0,blue ten,blue = 10,0.87344956,blue = 10,4.0,370.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2386,39.0,blue ten,blue != 10,0.013948024,blue = 10,4.0,371.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2387,40.0,blue ten,blue < 10,0.0036241752,blue = 10,4.0,372.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2388,41.0,blue ten,blue > 10,0.0009899433,blue = 10,4.0,373.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2389,42.0,would yellow fifty,yellow = 50,0.9758223,yellow = 50,4.0,374.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2390,43.0,would yellow fifty,yellow < 50,0.1769728,yellow = 50,4.0,375.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2391,44.0,would yellow fifty,yellow != 50,0.05293196,yellow = 50,4.0,376.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2392,45.0,would yellow fifty,yellow > 50,0.045342434,yellow = 50,4.0,377.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2393,0.0,I tell red cube ten grams,red = 10,0.9784713,red = 10,10.0,378.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2394,1.0,I tell red cube ten grams,red > 10,0.0045140944,red = 10,10.0,379.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2395,2.0,I tell red cube ten grams,red != 10,0.0030020764,red = 10,10.0,380.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2396,3.0,I tell red cube ten grams,red < 10,0.0023898715,red = 10,10.0,381.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2397,4.0,"green block twenty red block , blue block ten ten","blue = 20, green = 20, red = 10",0.30118746,"blue = 10, green = 20, red = 10",10.0,382.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2398,5.0,"green block twenty red block , blue block ten ten","blue = 20, green = 10, red = 10",0.30105716,"blue = 10, green = 20, red = 10",10.0,383.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2399,6.0,"green block twenty red block , blue block ten ten","blue = 10, green = 20, red = 10",0.295505,"blue = 10, green = 20, red = 10",10.0,384.0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2400,7.0,"green block twenty red block , blue block ten ten","blue = 20, green = 10, red = 20",0.27814132,"blue = 10, green = 20, red = 10",10.0,385.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2401,8.0,"green block twenty red block , blue block ten ten","blue = 10, green = 20, red = 20",0.2752137,"blue = 10, green = 20, red = 10",10.0,386.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2402,9.0,"looks red block , blue block 're fairly equal",blue = red,0.9716307,blue = red,10.0,387.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2403,10.0,"looks red block , blue block 're fairly equal",blue > red,0.5942921,blue = red,10.0,388.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2404,11.0,"looks red block , blue block 're fairly equal",blue != red,0.4908021,blue = red,10.0,389.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2405,12.0,"looks red block , blue block 're fairly equal",red > blue,0.39798695,blue = red,10.0,390.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2406,13.0,"looks red block , blue block 're fairly equal",blue < red,0.1885652,blue = red,10.0,391.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2407,14.0,"right green block 's twenty red block , blue block two ten","blue = 10, green = 20, red = 10",0.3276399,"blue = 10, green = 20, red = 10",10.0,392.0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2408,15.0,"right green block 's twenty red block , blue block two ten","blue = 20, green = 10, red = 10",0.2884876,"blue = 10, green = 20, red = 10",10.0,393.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2409,16.0,"right green block 's twenty red block , blue block two ten","blue = 20, green = 20, red = 10",0.28440052,"blue = 10, green = 20, red = 10",10.0,394.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2410,17.0,"right green block 's twenty red block , blue block two ten","blue = 10, green = 10, red = 20",0.26983646,"blue = 10, green = 20, red = 10",10.0,395.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2411,18.0,"right green block 's twenty red block , blue block two ten","blue = 20, green = 10, red = 20",0.2654532,"blue = 10, green = 20, red = 10",10.0,396.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2412,19.0,"red block , blue block 're together",blue = red,0.9488133,blue = red,10.0,397.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2413,20.0,"red block , blue block 're together",blue != red,0.35818222,blue = red,10.0,398.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2414,21.0,"red block , blue block 're together",blue > red,0.084941864,blue = red,10.0,399.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2415,22.0,"red block , blue block 're together",red > blue,0.020647952,blue = red,10.0,400.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2416,23.0,"red block , blue block 're together","blue = 10, red = 10",0.0068970853,blue = red,10.0,401.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2417,24.0,"alright let 's green block , purple block two already tell purple block one 's heavier",green = purple,0.97430515,purple > green,10.0,402.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2418,25.0,"alright let 's green block , purple block two already tell purple block one 's heavier",green != purple,0.86694396,purple > green,10.0,403.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2419,26.0,"alright let 's green block , purple block two already tell purple block one 's heavier",green > purple,0.5064979,purple > green,10.0,404.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2420,27.0,"alright let 's green block , purple block two already tell purple block one 's heavier",purple > green,0.49456072,purple > green,10.0,405.0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2421,28.0,"alright let 's green block , purple block two already tell purple block one 's heavier",purple < green,0.46960858,purple > green,10.0,406.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2422,29.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",green = purple + red,0.7273821,purple = green + red,10.0,407.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2423,30.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",red = green + purple,0.6960676,purple = green + red,10.0,408.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2424,31.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple = green + red,0.64855164,purple = green + red,10.0,409.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2425,32.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",red != green + purple,0.477751,purple = green + red,10.0,410.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2426,33.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple != green + red,0.47008944,purple = green + red,10.0,411.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2427,34.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",yellow = purple + red,0.9598552,purple > green + red,10.0,412.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2428,35.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",green = purple + yellow,0.958354,purple > green + red,10.0,413.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2429,36.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",blue = purple,0.95707,purple > green + red,10.0,414.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2430,37.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",red = purple + yellow,0.9555596,purple > green + red,10.0,415.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2431,38.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",green = purple + red,0.9553647,purple > green + red,10.0,416.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2432,39.0,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,purple = 10,0.9655459,purple = 30,10.0,417.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2433,40.0,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,purple = 30,0.96485317,purple = 30,10.0,418.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2434,41.0,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,green = 10,0.9610998,purple = 30,10.0,419.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2435,42.0,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,blue = 10,0.9540398,purple = 30,10.0,420.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2436,43.0,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,red = 10,0.9528538,purple = 30,10.0,421.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2437,44.0,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 20, purple = 30, yellow = 50",0.36256608,"green = 20, purple = 30, yellow = 50",10.0,422.0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2438,45.0,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 20, purple = 50, yellow = 30",0.3618518,"green = 20, purple = 30, yellow = 50",10.0,423.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2439,46.0,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 50, purple = 20, yellow = 30",0.3592811,"green = 20, purple = 30, yellow = 50",10.0,424.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2440,47.0,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 30, purple = 20, yellow = 50",0.35714447,"green = 20, purple = 30, yellow = 50",10.0,425.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2441,48.0,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 50, purple = 30, yellow = 20",0.32313174,"green = 20, purple = 30, yellow = 50",10.0,426.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2442,49.0,But 's I weights fifty,green = 50,0.95896596,yellow = 50,10.0,427.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2443,50.0,But 's I weights fifty,red = 50,0.95827544,yellow = 50,10.0,428.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2444,51.0,But 's I weights fifty,purple = 50,0.95453846,yellow = 50,10.0,429.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2445,52.0,But 's I weights fifty,yellow = 50,0.9480097,yellow = 50,10.0,430.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2446,53.0,But 's I weights fifty,blue = 50,0.9463743,yellow = 50,10.0,431.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2447,54.0,yellow block less fifty less fifty,yellow = 50,0.9810641,yellow < 50,10.0,432.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2448,55.0,yellow block less fifty less fifty,yellow > 50,0.31718206,yellow < 50,10.0,433.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2449,56.0,yellow block less fifty less fifty,yellow != 50,0.14145234,yellow < 50,10.0,434.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2450,57.0,yellow block less fifty less fifty,yellow < 50,0.05915691,yellow < 50,10.0,435.0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2451,58.0,'s 's almost settled yellow block 's less fifty,yellow = 50,0.9569665,yellow < 50,10.0,436.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2452,59.0,'s 's almost settled yellow block 's less fifty,yellow > 50,0.51412624,yellow < 50,10.0,437.0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2453,60.0,'s 's almost settled yellow block 's less fifty,yellow != 50,0.28307185,yellow < 50,10.0,438.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2454,61.0,'s 's almost settled yellow block 's less fifty,yellow < 50,0.22005303,yellow < 50,10.0,439.0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2455,62.0,oh yellow block fifty grams,yellow = 50,0.94738203,yellow = 50,10.0,440.0,1,1,,,,,,,,,,,,,,,,,,,,,,,
2456,63.0,oh yellow block fifty grams,yellow > 50,0.011874279,yellow = 50,10.0,441.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2457,64.0,oh yellow block fifty grams,yellow < 50,0.009251561,yellow = 50,10.0,442.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2458,65.0,oh yellow block fifty grams,yellow != 50,0.0031185579,yellow = 50,10.0,443.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2459,66.0,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 20, purple = 30, red = 10",0.07333136,"blue = 10, green = 20, purple = 30, red = 10",10.0,444.0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2460,67.0,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 10, purple = 20, red = 30",0.06724438,"blue = 10, green = 20, purple = 30, red = 10",10.0,445.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2461,68.0,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 20, green = 30, purple = 30, red = 10",0.06321991,"blue = 10, green = 20, purple = 30, red = 10",10.0,446.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
